strategy,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,n_days,exclude_pct,turnover,grp
multi_pure_seed48,0.1957574687954018,0.06339135795584605,0.18605712077033792,0.4232360826976116,0.6681311882017076,-0.2345613258587681,0.27025494387772464,733,15,0.32848510718219726,multi_pure
multi_pure_seed49,0.22087176831224253,0.07101739641070992,0.18741128789496242,0.4596506473801005,0.7260595346368551,-0.223108474744031,0.31830882485386136,733,15,0.3230940053794817,multi_pure
multi_pure_seed50,0.19937387270377505,0.06449592752162014,0.1873255046684653,0.42716832131439136,0.6737597110966478,-0.22276199717773615,0.2895284130091565,733,15,0.33554784771572543,multi_pure
multi_pure_seed51,0.1864108985097197,0.06052641451165619,0.186932200620212,0.40767223217247667,0.6452465173198628,-0.2308435492581224,0.26219668994942263,733,15,0.3204285747455019,multi_pure
multi_pure_seed52,0.2819988764945387,0.08915822979409271,0.1885333416504352,0.5471112035631417,0.8661288952713646,-0.21685674097802118,0.4111388439759364,733,15,0.3140313657885626,multi_pure
naive_vol,0.07899187787526563,0.02648215919997754,0.17739734698272,0.23585722606879178,0.3817770846889199,-0.230642564387109,0.11481904595688613,733,15,0.2359427782753965,naive_vol
multi_pure_seed43,0.26610231539121787,0.08449616247482172,0.1903357373771543,0.5211626796805934,0.8310807710966956,-0.22787803423247513,0.3707955563133434,733,20,0.4038686531931945,multi_pure
multi_pure_seed44,0.17728870917475503,0.05771593183845414,0.18662831133699162,0.39382775248285545,0.6168323188111555,-0.22631179552837138,0.25502838552318685,733,20,0.3959030483599537,multi_pure
multi_pure_seed45,0.19037369487810696,0.06174290677091765,0.18653448793705865,0.41430089047432456,0.6524135122751392,-0.2229333583604695,0.27695678755748687,733,20,0.39850385510505204,multi_pure
multi_pure_seed46,0.2732386470282884,0.08659379495282371,0.1890510662888169,0.5336336066725139,0.8479814898751594,-0.22746176808502847,0.38069604260023915,733,20,0.3877045286815171,multi_pure
multi_pure_seed47,0.1742952384364571,0.05679055137961808,0.18745702725789404,0.38824790291256844,0.6101411759518106,-0.23161598586005477,0.24519271054948527,733,20,0.3960387981372182,multi_pure
multi_pure_seed48,0.20677346526425855,0.06674921586375304,0.18705676328530252,0.43882504971910674,0.6889273393232624,-0.23758578849216744,0.28094784745912355,733,20,0.4054688235747632,multi_pure
multi_pure_seed49,0.2388841719034034,0.07642374858839562,0.1878593567433153,0.4858109775974884,0.7626783048140429,-0.2237122532857332,0.3416162837123835,733,20,0.39561867763748615,multi_pure
multi_pure_seed50,0.21443411079950092,0.06907246710949022,0.18794922946212317,0.4491988661451246,0.7060875958688269,-0.22536789318038178,0.3064876107006309,733,20,0.4142552639390301,multi_pure
multi_pure_seed51,0.20360243896965757,0.06578470349619048,0.18861782491571205,0.4319296921974638,0.6817983479673956,-0.23049670370182523,0.28540409662990573,733,20,0.3945991763547945,multi_pure
multi_pure_seed52,0.24604718785443924,0.07855936386784279,0.1876808356625846,0.49666012788698866,0.7780743528848255,-0.22569923539068537,0.34807102350992253,733,20,0.3850002604355228,multi_pure
naive_vol,0.01708662341942535,0.005841630266049114,0.17208000535887175,0.11974940205979755,0.19160576713641164,-0.22994963844958896,0.025403954993952964,733,20,0.27912699625099424,naive_vol
multi_pure_seed43,0.20397988467812378,0.06589959629302022,0.18974940510117871,0.4310145779139242,0.688792397357608,-0.22883118673872577,0.287983457290998,733,30,0.559378423730712,multi_pure
multi_pure_seed44,0.20085361067281715,0.06494725843968507,0.18837482052738083,0.4280758886038778,0.6716878631306037,-0.22863866905551605,0.2840606915180876,733,30,0.55870890710426,multi_pure
multi_pure_seed45,0.16612294922288373,0.05425632001310765,0.18803103009238709,0.3748293797672213,0.5927231409098931,-0.22649546616525226,0.23954704671007393,733,30,0.5539701475434419,multi_pure
multi_pure_seed46,0.2232676766531978,0.07173952379524917,0.18909381895683627,0.46077282633891653,0.7281697716833909,-0.22617512365703227,0.31718573924174637,733,30,0.5471005301485389,multi_pure
multi_pure_seed47,0.19019499654745742,0.061688107535254444,0.18871910444132894,0.4113973573191692,0.6486646318235262,-0.22697237907140727,0.2717868481955106,733,30,0.5487859160039993,multi_pure
multi_pure_seed48,0.19107314727341795,0.06195734739682646,0.18890458278490854,0.4125220828544367,0.6471949795469953,-0.23947277268549239,0.25872397392833096,733,30,0.5679389598375042,multi_pure
multi_pure_seed49,0.25660745244613015,0.08169320695392202,0.18947868322045702,0.5090244281215307,0.8006358372630072,-0.22862388433241926,0.35732577631801604,733,30,0.5529755242111011,multi_pure
multi_pure_seed50,0.20940165968371938,0.0675473585979951,0.19047673814334956,0.438221694480026,0.6914923658433683,-0.22852467520204137,0.2955801536016874,733,30,0.5778481734430744,multi_pure
multi_pure_seed51,0.24306746464534812,0.07767195631347512,0.18912635178819465,0.489914191328478,0.7775285160489519,-0.23171704811994498,0.33520173394091124,733,30,0.5444228222095402,multi_pure
multi_pure_seed52,0.20826911895516775,0.06720356287338514,0.1880697128070416,0.4397273848691254,0.6839355976653256,-0.23292746588822927,0.28851712535108637,733,30,0.5350869257898314,multi_pure
naive_vol,0.021140324145905387,0.007218056262402905,0.16414015238381396,0.12577181789345376,0.19920940546345284,-0.22220252484314995,0.03248413251603709,733,30,0.3531150955067618,naive_vol
