date,buy_hold_10,model_seed42_10,model_seed43_10,model_seed44_10,model_seed45_10,model_seed46_10,naive_vol_10,oracle_10,buy_hold_25,model_seed42_25,model_seed43_25,model_seed44_25,model_seed45_25,model_seed46_25,naive_vol_25,oracle_25,buy_hold_50,model_seed42_50,model_seed43_50,model_seed44_50,model_seed45_50,model_seed46_50,naive_vol_50,oracle_50
2023-07-13,1.3372222437492656,1.1091018942271276,1.114906486909511,1.0848005932084,1.0911389422867734,1.1223275491996947,0.9360081343012042,1.9085969345656901,1.3362188253572564,1.103446177042903,1.1092508249501782,1.0792765597252219,1.0853140992494033,1.1165021191551108,0.9326763358298621,1.8998416171288233,1.334546461370579,1.094079996579646,1.099884418006007,1.0701283656473675,1.0756707952652882,1.1068560314124718,0.9271476168097912,1.8853321597064818
2023-07-14,1.3249646609172283,1.0994659514475051,1.103169123193716,1.0745917340846955,1.0796857326841032,1.1103095954608568,0.9313385377411951,1.8911640592786412,1.3239704403112362,1.0938593714683007,1.0975730021575454,1.0691196862659589,1.0739220304837283,1.1045465444862999,0.9280233610855299,1.8824887117684839,1.3223134059679207,1.0845745649342355,1.0883052016223462,1.060057584162207,1.064379948055835,1.0950037476557788,0.9225222239703285,1.8681117818364394
2023-07-17,1.3276277462401247,1.1032270563215223,1.106645733147552,1.0790286354963061,1.0835393904957051,1.1146524157715785,0.9329874717009863,1.8976812774188525,1.3266315273209839,1.0976012970896465,1.1010319760756295,1.0735339940395197,1.0777551162572494,1.108866823431148,0.9296664255283316,1.888976033437319,1.3249711624557536,1.0882847286523922,1.0917349682983915,1.0644344752570973,1.0681789758443572,1.0992867012887806,0.9241555486553094,1.874549558576534
2023-07-18,1.3378314890233525,1.1115393911038172,1.117212084224052,1.0889719191398046,1.0956811907210675,1.1274297344276822,0.93758100295507,1.9181726624003086,1.3368276134688064,1.1058712442293686,1.1115447265044214,1.0834266443849507,1.0898320997321844,1.1215778215411318,0.9342436057274943,1.9093734181733673,1.3351544875445678,1.0964844795116397,1.102158950076844,1.0742432732437528,1.0801486521139951,1.1118878819600313,0.9287055962445266,1.8947911645451911
2023-07-19,1.3448383047686832,1.1164477728179159,1.1223642519307684,1.0936867979787934,1.1021427370451995,1.1339708996971027,0.9409770002546878,1.9298389633242514,1.3438291714734576,1.110754596305567,1.1166707584596203,1.0881175140661838,1.096259152288696,1.128085034956912,0.9376275146934782,1.920986202209562,1.342147282648087,1.1013263811231369,1.1072416983127784,1.0788943820445598,1.0865185986017962,1.1183388759110278,0.9320694460740837,1.9063152595064605
2023-07-20,1.3433385134084481,1.1163035813270998,1.1201572667192312,1.0920951194779696,1.1012213387246137,1.1326051655169933,0.9378736022965855,1.9310878385261931,1.3423305055194459,1.110611140100027,1.1144749687720596,1.0865339407280858,1.0953426726822943,1.1267263896065576,0.9345351635374216,1.922229348439276,1.340650492371114,1.101184142590681,1.1050644496614874,1.0773242314349578,1.0856102621600747,1.116991968659541,0.9289954257579942,1.9075489115882798
2023-07-21,1.3449762813593997,1.117095790143983,1.120370552409465,1.0919582315755012,1.1008172382370793,1.1323129415938287,0.9377774835136734,1.9337832794929122,1.343967044529964,1.1113993091537084,1.1146871725134673,1.0863977498876964,1.0949407294103262,1.1264356824687762,0.9344393868972777,1.9249124245945104,1.3422849831475765,1.1019656215730698,1.1052748615749763,1.0771891949791683,1.0852118902608168,1.1167037731036997,0.928900216862642,1.910211496572627
2023-07-24,1.353290186408356,1.1185090112369862,1.1228281872787909,1.0944543376196094,1.1039218591085342,1.1356727905102482,0.9393059881220901,1.941961371845728,1.3522747110308595,1.1128053237142348,1.1171323403712514,1.0888811452332197,1.0980287768385961,1.129778092122623,0.9359624506669547,1.933053001538347,1.3505822520683706,1.1033597017172359,1.1076993826712818,1.0796515404997988,1.0882724995676354,1.1200173058067198,0.9304142522145189,1.9182899023578284
2023-07-25,1.3572069485359932,1.1220878990936114,1.1277807515925498,1.098264605751623,1.1081810587199863,1.1389976324065372,0.9432904026600158,1.9480164062437972,1.3561885341173805,1.1163659615095658,1.1220597814751991,1.092672010676045,1.1022652395022223,1.1330856764599313,0.9399326823513559,1.9390802596431158,1.354491176753031,1.1068901164016902,1.1125852169379524,1.083410273703226,1.092471320135475,1.1232963140686345,0.9343609491585344,1.924271129128166
2023-07-26,1.3642257461958862,1.1254858263589864,1.1325144043716475,1.101764981546583,1.1123562014625015,1.1418796039183305,0.9462486842718449,1.9548356559635123,1.3632020650456627,1.1197465614980462,1.1267694215319155,1.0961545618189759,1.1064180940189294,1.1359526891270948,0.9428804337147919,1.9458682273802939,1.3614959297952953,1.110242021461297,1.117255089248421,1.0868633059490267,1.0965872754369834,1.126138557006057,0.9372912268406907,1.9310072558445037
2023-07-27,1.3537512516390526,1.1122849348435122,1.1204167077296083,1.09100332827929,1.1021103333865536,1.1289412346333052,0.9373698367059243,1.9367450781839575,1.352735430289647,1.106612986168199,1.1147330936983795,1.0854477091605275,1.0962269216109768,1.1230814763198862,0.9340331911421009,1.9278606366097863,1.3510423947073098,1.097219925457969,1.1053203950058335,1.0762472070137088,1.0864866543022083,1.1133785458221703,0.9284964289547658,1.913137192523236
2023-07-28,1.3659036415892387,1.1215560466625318,1.1318595520599666,1.101761930063156,1.1135079840577629,1.1400581035891761,0.9429199448764819,1.9554790794075025,1.3648787013879444,1.1158368211890233,1.1261178911340917,1.0961515258743464,1.1075637280362505,1.1341406432773846,0.9395635432429826,1.946508699244306,1.3631704677191263,1.106365467486198,1.116609060310416,1.0868602957377558,1.09772273019183,1.1243421664363145,0.9339939982330613,1.9316428363011704
2023-07-31,1.3738569920530461,1.1263721318959805,1.1374461091205559,1.1070557295172954,1.1193152825009494,1.14568729012367,0.9456692896670262,1.9649382043491954,1.3728260838549053,1.1206283474381649,1.131676108886746,1.1014183681848215,1.113340025292886,1.1397406115748425,0.9423031015130529,1.9559244322890301,1.371107903524677,1.1111163226990193,1.1221203450086297,1.0920824950925405,1.1034477035134067,1.129893753468187,0.9367173169489234,1.9409866595737952
2023-08-01,1.3714364378679516,1.1222626181596393,1.132412831593965,1.101884306452945,1.1147403514790115,1.1414268763147584,0.9452792368172793,1.9593808971464752,1.3704073459936115,1.11653978961902,1.1266683640093702,1.0962732790977403,1.1087895166923987,1.1355023114016716,0.9419144370887276,1.9503926181528515,1.3686921928697178,1.10706246903778,1.117154885045846,1.086981016953082,1.098937627390252,1.1256920703462947,0.9363309564496711,1.935497092970755
2023-08-02,1.3563432044294057,1.110347445652126,1.118008459481989,1.0897618895811647,1.1025624657088462,1.1286010743152115,0.938689963980197,1.9419009140112717,1.3553254381429385,1.1046853769445342,1.1123370619354271,1.0842125921301615,1.0966766403086545,1.1227430816005595,0.935348619314012,1.932992821042454,1.353629160998833,1.0953086780072903,1.1029445951039158,1.0750225591167648,1.0869323771298312,1.1130430746845348,0.9298040595312257,1.9182301814720077
2023-08-03,1.3532700064382166,1.1056730028374564,1.1142978243225452,1.084757373158468,1.0982051347407231,1.1237687042589593,0.9345432419967064,1.9395072663237654,1.3522545462032687,1.1000347708275486,1.1086452499673114,1.0792335597609022,1.0923425701444196,1.1179357939132932,0.9312166579308403,1.9306101537484277,1.3505621124783616,1.0906975467800288,1.099283956439869,1.070085730160545,1.0826368163299462,1.1082773198506684,0.925696591589789,1.9158657110683655
2023-08-04,1.364250455278592,1.1047623597905392,1.1248335086121621,1.0897990048242265,1.1095114965975243,1.135591092189871,0.9305996817395263,1.9506585247502635,1.3632267555872855,1.099128771483393,1.1191274891747156,1.0842495183745753,1.1035885750837036,1.1296968178565703,0.9272871351029891,1.941710257944519,1.3615205894351143,1.0897992376644803,1.1096776846307437,1.075059172365916,1.0937828975288941,1.1199367337146147,0.9217903621883533,1.9268810416245046
