date,permno,ticker,prc,cfacpr,ret,retx,raw_close,adjusted_close,raw_price_return,adjusted_price_return,factor_changed,return_difference
2020-10-26,52090,MKC,194.06,2.0,-0.012216,-0.012216,194.06,97.03,-0.012216277500952999,-0.012216277500952999,False,0.0
2020-10-27,52090,MKC,192.21001,2.0,-0.009533,-0.009533,192.21001,96.105005,-0.009533082551788086,-0.009533082551788086,False,0.0
2020-10-28,52090,MKC,185.67,2.0,-0.034025,-0.034025,185.67,92.835,-0.03402533510091399,-0.03402533510091399,False,0.0
2020-10-29,52090,MKC,183.89999,2.0,-0.009533,-0.009533,183.89999,91.949995,-0.009533096353745774,-0.009533096353745774,False,0.0
2020-10-30,52090,MKC,180.50999,2.0,-0.018434,-0.018434,180.50999,90.254995,-0.018433932486891513,-0.018433932486891513,False,0.0
2020-11-02,52090,MKC,185.17,2.0,0.025816,0.025816,185.17,92.585,0.02581580110884718,0.02581580110884718,False,0.0
2020-11-03,52090,MKC,187.67999,2.0,0.013555,0.013555,187.67999,93.839995,0.013555057514716307,0.013555057514716307,False,0.0
2020-11-04,52090,MKC,188.98,2.0,0.006927,0.006927,188.98,94.49,0.006926737368219138,0.006926737368219138,False,0.0
2020-11-05,52090,MKC,188.53999,2.0,-0.002328,-0.002328,188.53999,94.269995,-0.0023283416234521903,-0.0023283416234521903,False,0.0
2020-11-06,52090,MKC,188.66,2.0,0.000637,0.000637,188.66,94.33,0.0006365227875528845,0.0006365227875528845,False,0.0
2020-11-09,52090,MKC,178.32001,2.0,-0.054808,-0.054808,178.32001,89.160005,-0.05480753736881161,-0.05480753736881161,False,0.0
2020-11-10,52090,MKC,181.94,2.0,0.020301,0.020301,181.94,90.97,0.020300526003783848,0.020300526003783848,False,0.0
2020-11-11,52090,MKC,186.89,2.0,0.027207,0.027207,186.89,93.445,0.027206771463119672,0.027206771463119672,False,0.0
2020-11-12,52090,MKC,184.98,2.0,-0.01022,-0.01022,184.98,92.49,-0.010219915458290929,-0.010219915458290929,False,0.0
2020-11-13,52090,MKC,184.62,2.0,-0.001946,-0.001946,184.62,92.31,-0.0019461563412259686,-0.0019461563412259686,False,0.0
2020-11-16,52090,MKC,184.17999,2.0,-0.002383,-0.002383,184.17999,92.089995,-0.0023833279168020693,-0.0023833279168020693,False,0.0
2020-11-17,52090,MKC,182.66,2.0,-0.008253,-0.008253,182.66,91.33,-0.008252742331020912,-0.008252742331020912,False,0.0
2020-11-18,52090,MKC,182.19,2.0,-0.002573,-0.002573,182.19,91.095,-0.0025730866090003524,-0.0025730866090003524,False,0.0
2020-11-19,52090,MKC,183.24001,2.0,0.005763,0.005763,183.24001,91.620005,0.005763269114660519,0.005763269114660519,False,0.0
2020-11-20,52090,MKC,183.67,2.0,0.002347,0.002347,183.67,91.835,0.0023465945019320866,0.0023465945019320866,False,0.0
2020-11-23,52090,MKC,183.0,2.0,-0.003648,-0.003648,183.0,91.5,-0.0036478466815483834,-0.0036478466815483834,False,0.0
2020-11-24,52090,MKC,186.53999,2.0,0.019344,0.019344,186.53999,93.269995,0.019344207650273226,0.019344207650273226,False,0.0
2020-11-25,52090,MKC,185.59,2.0,-0.005093,-0.005093,185.59,92.795,-0.005092688168365278,-0.005092688168365278,False,0.0
2020-11-27,52090,MKC,186.48,2.0,0.004796,0.004796,186.48,93.24,0.004795516999838378,0.004795516999838378,False,0.0
2020-11-30,52090,MKC,186.98,2.0,0.002681,0.002681,186.98,93.49,0.0026812526812527437,0.0026812526812527437,False,0.0
2020-12-01,52090,MKC,93.64,1.0,0.001604,0.001604,93.64,93.64,-0.49919777516311903,0.001604449673761943,True,-0.500802224836881
2020-12-02,52090,MKC,91.42,1.0,-0.023708,-0.023708,91.42,91.42,-0.02370781717214865,-0.02370781717214865,False,0.0
2020-12-03,52090,MKC,92.65,1.0,0.013454,0.013454,92.65,92.65,0.013454386348720204,0.013454386348720204,False,0.0
2020-12-04,52090,MKC,93.95,1.0,0.014031,0.014031,93.95,93.95,0.01403130059363189,0.01403130059363189,False,0.0
2020-12-07,52090,MKC,92.64,1.0,-0.013944,-0.013944,92.64,92.64,-0.013943587014369374,-0.013943587014369374,False,0.0
2020-12-08,52090,MKC,93.44,1.0,0.008636,0.008636,93.44,93.44,0.008635578583765069,0.008635578583765069,False,0.0
2020-12-09,52090,MKC,93.12,1.0,-0.003425,-0.003425,93.12,93.12,-0.003424657534246478,-0.003424657534246478,False,0.0
2020-12-10,52090,MKC,93.05,1.0,-0.000752,-0.000752,93.05,93.05,-0.0007517182130585276,-0.0007517182130585276,False,0.0
2020-12-11,52090,MKC,93.42,1.0,0.003976,0.003976,93.42,93.42,0.003976356797420699,0.003976356797420699,False,0.0
2020-12-14,52090,MKC,93.28,1.0,-0.001499,-0.001499,93.28,93.28,-0.0014986084350245843,-0.0014986084350245843,False,0.0
2020-12-15,52090,MKC,91.77,1.0,-0.016188,-0.016188,91.77,91.77,-0.016187821612349995,-0.016187821612349995,False,0.0
2020-12-16,52090,MKC,92.71,1.0,0.010243,0.010243,92.71,92.71,0.010242998801351266,0.010242998801351266,False,0.0
2020-12-17,52090,MKC,94.6,1.0,0.020386,0.020386,94.6,94.6,0.020386150361341837,0.020386150361341837,False,0.0
2020-12-18,52090,MKC,93.37,1.0,-0.013002,-0.013002,93.37,93.37,-0.01300211416490471,-0.01300211416490471,False,0.0
2020-12-21,52090,MKC,93.69,1.0,0.003427,0.003427,93.69,93.69,0.0034272250187425968,0.0034272250187425968,False,0.0
2020-12-22,52090,MKC,92.96,1.0,-0.007792,-0.007792,92.96,92.96,-0.00779165332479459,-0.00779165332479459,False,0.0
2020-12-23,52090,MKC,92.98,1.0,0.000215,0.000215,92.98,92.98,0.000215146299483715,0.000215146299483715,False,0.0
2020-12-24,52090,MKC,93.47,1.0,0.00527,0.00527,93.47,93.47,0.005269950526995082,0.005269950526995082,False,0.0
2020-12-28,52090,MKC,93.42,1.0,-0.000535,-0.000535,93.42,93.42,-0.0005349309939017832,-0.0005349309939017832,False,0.0
2020-12-29,52090,MKC,94.82,1.0,0.014986,0.014986,94.82,94.82,0.014986084350246065,0.014986084350246065,False,0.0
2020-12-30,52090,MKC,94.56,1.0,0.000844,-0.002742,94.56,94.56,-0.0027420375448217182,-0.0027420375448217182,False,0.0
2020-12-31,52090,MKC,95.6,1.0,0.010998,0.010998,95.6,95.6,0.010998307952622577,0.010998307952622577,False,0.0
2021-01-04,52090,MKC,93.99,1.0,-0.016841,-0.016841,93.99,93.99,-0.016841004184100394,-0.016841004184100394,False,0.0
2021-01-05,52090,MKC,94.23,1.0,0.002554,0.002554,94.23,94.23,0.0025534631343759884,0.0025534631343759884,False,0.0
2021-01-06,52090,MKC,93.93,1.0,-0.003184,-0.003184,93.93,93.93,-0.003183699458771061,-0.003183699458771061,False,0.0
2021-01-07,52090,MKC,94.79,1.0,0.009156,0.009156,94.79,94.79,0.009155754285105955,0.009155754285105955,False,0.0
2021-01-08,52090,MKC,95.21,1.0,0.004431,0.004431,95.21,95.21,0.004430847135773686,0.004430847135773686,False,0.0
2021-01-11,52090,MKC,93.63,1.0,-0.016595,-0.016595,93.63,93.63,-0.016594895494170814,-0.016594895494170814,False,0.0
2021-01-12,52090,MKC,92.45,1.0,-0.012603,-0.012603,92.45,92.45,-0.012602798248424585,-0.012602798248424585,False,0.0
2021-01-13,52090,MKC,93.26,1.0,0.008762,0.008762,93.26,93.26,0.008761492698756035,0.008761492698756035,False,0.0
2021-01-14,52090,MKC,91.62,1.0,-0.017585,-0.017585,91.62,91.62,-0.017585245550075013,-0.017585245550075013,False,0.0
2021-01-15,52090,MKC,93.43,1.0,0.019756,0.019756,93.43,93.43,0.019755511896965672,0.019755511896965672,False,0.0
2021-01-19,52090,MKC,93.01,1.0,-0.004495,-0.004495,93.01,93.01,-0.004495344107888322,-0.004495344107888322,False,0.0
2021-01-20,52090,MKC,91.75,1.0,-0.013547,-0.013547,91.75,91.75,-0.013546930437587368,-0.013546930437587368,False,0.0
2021-01-21,52090,MKC,91.46,1.0,-0.003161,-0.003161,91.46,91.46,-0.0031607629427793382,-0.0031607629427793382,False,0.0
2021-01-22,52090,MKC,91.87,1.0,0.004483,0.004483,91.87,91.87,0.00448283402580385,0.00448283402580385,False,0.0
2021-01-25,52090,MKC,94.55,1.0,0.029172,0.029172,94.55,94.55,0.02917165560030477,0.02917165560030477,False,0.0
2021-01-26,52090,MKC,96.09,1.0,0.016288,0.016288,96.09,96.09,0.016287678476996303,0.016287678476996303,False,0.0
2021-01-27,52090,MKC,94.07,1.0,-0.021022,-0.021022,94.07,94.07,-0.0210219585804976,-0.0210219585804976,False,0.0
2021-01-28,52090,MKC,91.02,1.0,-0.032423,-0.032423,91.02,91.02,-0.03242266397363658,-0.03242266397363658,False,0.0
2021-01-29,52090,MKC,89.54,1.0,-0.01626,-0.01626,89.54,89.54,-0.016260162601625883,-0.016260162601625883,False,0.0
2021-02-01,52090,MKC,89.18,1.0,-0.004021,-0.004021,89.18,89.18,-0.004020549475094892,-0.004020549475094892,False,0.0
2021-02-02,52090,MKC,89.48,1.0,0.003364,0.003364,89.48,89.48,0.0033639829558196332,0.0033639829558196332,False,0.0
2021-02-03,52090,MKC,88.72,1.0,-0.008494,-0.008494,88.72,88.72,-0.008493518104604414,-0.008493518104604414,False,0.0
2021-02-04,52090,MKC,88.88,1.0,0.001803,0.001803,88.88,88.88,0.0018034265103696878,0.0018034265103696878,False,0.0
2021-02-05,52090,MKC,90.29,1.0,0.015864,0.015864,90.29,90.29,0.01586408640864101,0.01586408640864101,False,0.0
2021-02-08,52090,MKC,90.83,1.0,0.005981,0.005981,90.83,90.83,0.005980728762875032,0.005980728762875032,False,0.0
2021-02-09,52090,MKC,90.77,1.0,-0.000661,-0.000661,90.77,90.77,-0.0006605746999890361,-0.0006605746999890361,False,0.0
2021-02-10,52090,MKC,90.8,1.0,0.000331,0.000331,90.8,90.8,0.00033050567368064776,0.00033050567368064776,False,0.0
2021-02-11,52090,MKC,89.88,1.0,-0.010132,-0.010132,89.88,89.88,-0.01013215859030836,-0.01013215859030836,False,0.0
2021-02-12,52090,MKC,89.65,1.0,-0.002559,-0.002559,89.65,89.65,-0.002558967512238386,-0.002558967512238386,False,0.0
2021-02-16,52090,MKC,86.93,1.0,-0.03034,-0.03034,86.93,86.93,-0.030340211935303896,-0.030340211935303896,False,0.0
2021-02-17,52090,MKC,85.95,1.0,-0.011274,-0.011274,85.95,85.95,-0.011273438398711644,-0.011273438398711644,False,0.0
2021-02-18,52090,MKC,86.49,1.0,0.006283,0.006283,86.49,86.49,0.006282722513088812,0.006282722513088812,False,0.0
2021-02-19,52090,MKC,84.12,1.0,-0.027402,-0.027402,84.12,84.12,-0.027402011793270842,-0.027402011793270842,False,0.0
2021-02-22,52090,MKC,83.96,1.0,-0.001902,-0.001902,83.96,83.96,-0.0019020446980505534,-0.0019020446980505534,False,0.0
2021-02-23,52090,MKC,84.37,1.0,0.004883,0.004883,84.37,84.37,0.0048832777513103665,0.0048832777513103665,False,0.0
2021-02-24,52090,MKC,84.8,1.0,0.005097,0.005097,84.8,84.8,0.0050965983169373175,0.0050965983169373175,False,0.0
2021-02-25,52090,MKC,84.41,1.0,-0.004599,-0.004599,84.41,84.41,-0.004599056603773577,-0.004599056603773577,False,0.0
2021-02-26,52090,MKC,84.28,1.0,-0.00154,-0.00154,84.28,84.28,-0.0015401018836630476,-0.0015401018836630476,False,0.0
2021-03-01,52090,MKC,84.55,1.0,0.003204,0.003204,84.55,84.55,0.0032036070242049686,0.0032036070242049686,False,0.0
2021-03-02,52090,MKC,84.9,1.0,0.00414,0.00414,84.9,84.9,0.004139562389118945,0.004139562389118945,False,0.0
2021-03-03,52090,MKC,83.19,1.0,-0.020141,-0.020141,83.19,83.19,-0.020141342756183844,-0.020141342756183844,False,0.0
2021-03-04,52090,MKC,82.9,1.0,-0.003486,-0.003486,82.9,82.9,-0.0034859959129701634,-0.0034859959129701634,False,0.0
2021-03-05,52090,MKC,84.43,1.0,0.018456,0.018456,84.43,84.43,0.018455971049457176,0.018455971049457176,False,0.0
2021-03-08,52090,MKC,84.15,1.0,-0.003316,-0.003316,84.15,84.15,-0.0033163567452327847,-0.0033163567452327847,False,0.0
2021-03-09,52090,MKC,85.02,1.0,0.010339,0.010339,85.02,85.02,0.010338680926916144,0.010338680926916144,False,0.0
2021-03-10,52090,MKC,85.9,1.0,0.010351,0.010351,85.9,85.9,0.010350505763349949,0.010350505763349949,False,0.0
2021-03-11,52090,MKC,85.82,1.0,-0.000931,-0.000931,85.82,85.82,-0.0009313154831200876,-0.0009313154831200876,False,0.0
2021-03-12,52090,MKC,86.81,1.0,0.011536,0.011536,86.81,86.81,0.011535772547191847,0.011535772547191847,False,0.0
2021-03-15,52090,MKC,87.34,1.0,0.006105,0.006105,87.34,87.34,0.006105287409284621,0.006105287409284621,False,0.0
2021-03-16,52090,MKC,87.23,1.0,-0.001259,-0.001259,87.23,87.23,-0.0012594458438287548,-0.0012594458438287548,False,0.0
2021-03-17,52090,MKC,86.65,1.0,-0.006649,-0.006649,86.65,86.65,-0.006649088616301757,-0.006649088616301757,False,0.0
2021-03-18,52090,MKC,86.32,1.0,-0.003808,-0.003808,86.32,86.32,-0.003808424697057222,-0.003808424697057222,False,0.0
2021-03-19,52090,MKC,86.54,1.0,0.002549,0.002549,86.54,86.54,0.0025486561631140603,0.0025486561631140603,False,0.0
2021-03-22,52090,MKC,87.85,1.0,0.015138,0.015138,87.85,87.85,0.015137508666512423,0.015137508666512423,False,0.0
2021-03-23,52090,MKC,87.56,1.0,-0.003301,-0.003301,87.56,87.56,-0.0033010813887307533,-0.0033010813887307533,False,0.0
2021-03-24,52090,MKC,87.53,1.0,-0.000343,-0.000343,87.53,87.53,-0.0003426222019187186,-0.0003426222019187186,False,0.0
2021-03-25,52090,MKC,88.7,1.0,0.013367,0.013367,88.7,88.7,0.013366845652919013,0.013366845652919013,False,0.0
2021-03-26,52090,MKC,90.21,1.0,0.017024,0.017024,90.21,90.21,0.01702367531003368,0.01702367531003368,False,0.0
2021-03-29,52090,MKC,90.13,1.0,-0.000887,-0.000887,90.13,90.13,-0.0008868196430550368,-0.0008868196430550368,False,0.0
2021-03-30,52090,MKC,89.9,1.0,-0.002552,-0.002552,89.9,89.9,-0.002551869521801753,-0.002551869521801753,False,0.0
2021-03-31,52090,MKC,89.16,1.0,-0.008231,-0.008231,89.16,89.16,-0.008231368186874422,-0.008231368186874422,False,0.0
2021-04-01,52090,MKC,89.24,1.0,0.000897,0.000897,89.24,89.24,0.0008972633467922986,0.0008972633467922986,False,0.0
2021-04-05,52090,MKC,89.08,1.0,-0.001793,-0.001793,89.08,89.08,-0.0017929179740026058,-0.0017929179740026058,False,0.0
2021-04-06,52090,MKC,89.73,1.0,0.007297,0.007297,89.73,89.73,0.007296811854512919,0.007296811854512919,False,0.0
2021-04-07,52090,MKC,89.16,1.0,-0.006352,-0.006352,89.16,89.16,-0.006352390504847927,-0.006352390504847927,False,0.0
2021-04-08,52090,MKC,89.64,1.0,0.005384,0.005384,89.64,89.64,0.0053835800807537915,0.0053835800807537915,False,0.0
2021-04-09,52090,MKC,88.11,1.0,-0.013275,-0.017068,88.11,88.11,-0.017068273092369468,-0.017068273092369468,False,0.0
2021-04-12,52090,MKC,88.23,1.0,0.001362,0.001362,88.23,88.23,0.0013619339462036528,0.0013619339462036528,False,0.0
2021-04-13,52090,MKC,88.02,1.0,-0.00238,-0.00238,88.02,88.02,-0.002380142808568575,-0.002380142808568575,False,0.0
2021-04-14,52090,MKC,87.91,1.0,-0.00125,-0.00125,87.91,87.91,-0.001249715973642318,-0.001249715973642318,False,0.0
2021-04-15,52090,MKC,88.48,1.0,0.006484,0.006484,88.48,88.48,0.006483903992719808,0.006483903992719808,False,0.0
2021-04-16,52090,MKC,88.79,1.0,0.003504,0.003504,88.79,88.79,0.003503616636528095,0.003503616636528095,False,0.0
2021-04-19,52090,MKC,88.85,1.0,0.000676,0.000676,88.85,88.85,0.0006757517738482655,0.0006757517738482655,False,0.0
2021-04-20,52090,MKC,90.62,1.0,0.019921,0.019921,90.62,90.62,0.019921215531795378,0.019921215531795378,False,0.0
2021-04-21,52090,MKC,91.92,1.0,0.014346,0.014346,91.92,91.92,0.014345619068638182,0.014345619068638182,False,0.0
2021-04-22,52090,MKC,91.42,1.0,-0.00544,-0.00544,91.42,91.42,-0.00543951261966924,-0.00543951261966924,False,0.0
2021-04-23,52090,MKC,91.47,1.0,0.000547,0.000547,91.47,91.47,0.0005469262743382775,0.0005469262743382775,False,0.0
2021-04-26,52090,MKC,90.35,1.0,-0.012245,-0.012245,90.35,90.35,-0.012244451732808637,-0.012244451732808637,False,0.0
2021-04-27,52090,MKC,89.87,1.0,-0.005313,-0.005313,89.87,89.87,-0.005312672938572072,-0.005312672938572072,False,0.0
2021-04-28,52090,MKC,89.32,1.0,-0.00612,-0.00612,89.32,89.32,-0.006119951040391758,-0.006119951040391758,False,0.0
2021-04-29,52090,MKC,90.6,1.0,0.014331,0.014331,90.6,90.6,0.014330497089117822,0.014330497089117822,False,0.0
2021-04-30,52090,MKC,90.36,1.0,-0.002649,-0.002649,90.36,90.36,-0.0026490066225165476,-0.0026490066225165476,False,0.0
2021-05-03,52090,MKC,90.9,1.0,0.005976,0.005976,90.9,90.9,0.005976095617529875,0.005976095617529875,False,0.0
2021-05-04,52090,MKC,90.37,1.0,-0.005831,-0.005831,90.37,90.37,-0.00583058305830586,-0.00583058305830586,False,0.0
2021-05-05,52090,MKC,90.46,1.0,0.000996,0.000996,90.46,90.46,0.0009959057209250055,0.0009959057209250055,False,0.0
2021-05-06,52090,MKC,90.23,1.0,-0.002543,-0.002543,90.23,90.23,-0.0025425602476231157,-0.0025425602476231157,False,0.0
2021-05-07,52090,MKC,89.33,1.0,-0.009975,-0.009975,89.33,89.33,-0.009974509586612057,-0.009974509586612057,False,0.0
2021-05-10,52090,MKC,90.68,1.0,0.015113,0.015113,90.68,90.68,0.015112504197917875,0.015112504197917875,False,0.0
2021-05-11,52090,MKC,89.72,1.0,-0.010587,-0.010587,89.72,89.72,-0.010586678429642782,-0.010586678429642782,False,0.0
2021-05-12,52090,MKC,88.94,1.0,-0.008694,-0.008694,88.94,88.94,-0.008693713776192658,-0.008693713776192658,False,0.0
2021-05-13,52090,MKC,90.26,1.0,0.014842,0.014842,90.26,90.26,0.014841466156959804,0.014841466156959804,False,0.0
2021-05-14,52090,MKC,89.56,1.0,-0.007755,-0.007755,89.56,89.56,-0.007755373365832097,-0.007755373365832097,False,0.0
2021-05-17,52090,MKC,89.14,1.0,-0.00469,-0.00469,89.14,89.14,-0.00468959356855736,-0.00468959356855736,False,0.0
2021-05-18,52090,MKC,89.19,1.0,0.000561,0.000561,89.19,89.19,0.0005609154139556427,0.0005609154139556427,False,0.0
2021-05-19,52090,MKC,89.81,1.0,0.006951,0.006951,89.81,89.81,0.00695145195649749,0.00695145195649749,False,0.0
2021-05-20,52090,MKC,90.87,1.0,0.011803,0.011803,90.87,90.87,0.011802694577441208,0.011802694577441208,False,0.0
2021-05-21,52090,MKC,90.6,1.0,-0.002971,-0.002971,90.6,90.6,-0.0029712776493893145,-0.0029712776493893145,False,0.0
2021-05-24,52090,MKC,90.6,1.0,0.0,0.0,90.6,90.6,0.0,0.0,False,0.0
2021-05-25,52090,MKC,90.3,1.0,-0.003311,-0.003311,90.3,90.3,-0.0033112582781457123,-0.0033112582781457123,False,0.0
2021-05-26,52090,MKC,89.66,1.0,-0.007087,-0.007087,89.66,89.66,-0.007087486157253631,-0.007087486157253631,False,0.0
2021-05-27,52090,MKC,88.7,1.0,-0.010707,-0.010707,88.7,88.7,-0.010707115770689168,-0.010707115770689168,False,0.0
2021-05-28,52090,MKC,89.06,1.0,0.004059,0.004059,89.06,89.06,0.0040586245772264995,0.0040586245772264995,False,0.0
2021-06-01,52090,MKC,88.93,1.0,-0.00146,-0.00146,88.93,88.93,-0.0014596900965641035,-0.0014596900965641035,False,0.0
2021-06-02,52090,MKC,89.68,1.0,0.008434,0.008434,89.68,89.68,0.008433599460249575,0.008433599460249575,False,0.0
2021-06-03,52090,MKC,89.67,1.0,-0.000112,-0.000112,89.67,89.67,-0.00011150758251565751,-0.00011150758251565751,False,0.0
2021-06-04,52090,MKC,89.81,1.0,0.001561,0.001561,89.81,89.81,0.0015612802498048417,0.0015612802498048417,False,0.0
2021-06-07,52090,MKC,89.49,1.0,-0.003563,-0.003563,89.49,89.49,-0.0035630776082842264,-0.0035630776082842264,False,0.0
2021-06-08,52090,MKC,88.5,1.0,-0.011063,-0.011063,88.5,88.5,-0.011062688568555079,-0.011062688568555079,False,0.0
2021-06-09,52090,MKC,88.13,1.0,-0.004181,-0.004181,88.13,88.13,-0.0041807909604519855,-0.0041807909604519855,False,0.0
2021-06-10,52090,MKC,88.74,1.0,0.006922,0.006922,88.74,88.74,0.0069215931011006315,0.0069215931011006315,False,0.0
2021-06-11,52090,MKC,88.85,1.0,0.00124,0.00124,88.85,88.85,0.0012395762902861485,0.0012395762902861485,False,0.0
2021-06-14,52090,MKC,89.2,1.0,0.003939,0.003939,89.2,89.2,0.003939223410241999,0.003939223410241999,False,0.0
2021-06-15,52090,MKC,88.77,1.0,-0.004821,-0.004821,88.77,88.77,-0.004820627802690658,-0.004820627802690658,False,0.0
2021-06-16,52090,MKC,87.57,1.0,-0.013518,-0.013518,87.57,87.57,-0.013518080432578627,-0.013518080432578627,False,0.0
2021-06-17,52090,MKC,87.54,1.0,-0.000343,-0.000343,87.54,87.54,-0.000342583076395897,-0.000342583076395897,False,0.0
2021-06-18,52090,MKC,86.13,1.0,-0.016107,-0.016107,86.13,86.13,-0.016106922549691705,-0.016106922549691705,False,0.0
2021-06-21,52090,MKC,87.17,1.0,0.012075,0.012075,87.17,87.17,0.01207477069546048,0.01207477069546048,False,0.0
2021-06-22,52090,MKC,87.26,1.0,0.001033,0.001033,87.26,87.26,0.001032465297694296,0.001032465297694296,False,0.0
2021-06-23,52090,MKC,86.11,1.0,-0.013179,-0.013179,86.11,86.11,-0.013179005271602207,-0.013179005271602207,False,0.0
2021-06-24,52090,MKC,86.28,1.0,0.001974,0.001974,86.28,86.28,0.0019742190221809786,0.0019742190221809786,False,0.0
2021-06-25,52090,MKC,87.28,1.0,0.01159,0.01159,87.28,87.28,0.011590171534538785,0.011590171534538785,False,0.0
2021-06-28,52090,MKC,88.15,1.0,0.009968,0.009968,88.15,88.15,0.009967919340055031,0.009967919340055031,False,0.0
2021-06-29,52090,MKC,87.62,1.0,-0.006012,-0.006012,87.62,87.62,-0.006012478729438442,-0.006012478729438442,False,0.0
2021-06-30,52090,MKC,88.32,1.0,0.007989,0.007989,88.32,88.32,0.007989043597351975,0.007989043597351975,False,0.0
2021-07-01,52090,MKC,87.97,1.0,-0.003963,-0.003963,87.97,87.97,-0.0039628623188404655,-0.0039628623188404655,False,0.0
2021-07-02,52090,MKC,88.59,1.0,0.007048,0.007048,88.59,88.59,0.007047857224053766,0.007047857224053766,False,0.0
2021-07-06,52090,MKC,88.05,1.0,-0.006095,-0.006095,88.05,88.05,-0.006095496105655296,-0.006095496105655296,False,0.0
2021-07-07,52090,MKC,88.18,1.0,0.001476,0.001476,88.18,88.18,0.001476433844406655,0.001476433844406655,False,0.0
2021-07-08,52090,MKC,87.08,1.0,-0.012475,-0.012475,87.08,87.08,-0.012474484009979636,-0.012474484009979636,False,0.0
2021-07-09,52090,MKC,87.1,1.0,0.004134,0.00023,87.1,87.1,0.00022967386311423255,0.00022967386311423255,False,0.0
2021-07-12,52090,MKC,86.69,1.0,-0.004707,-0.004707,86.69,86.69,-0.0047072330654419625,-0.0047072330654419625,False,0.0
2021-07-13,52090,MKC,85.7,1.0,-0.01142,-0.01142,85.7,85.7,-0.011420002307071075,-0.011420002307071075,False,0.0
2021-07-14,52090,MKC,86.18,1.0,0.005601,0.005601,86.18,86.18,0.005600933488914883,0.005600933488914883,False,0.0
2021-07-15,52090,MKC,87.07,1.0,0.010327,0.010327,87.07,87.07,0.010327222093292843,0.010327222093292843,False,0.0
2021-07-16,52090,MKC,87.9,1.0,0.009533,0.009533,87.9,87.9,0.009532560009188229,0.009532560009188229,False,0.0
2021-07-19,52090,MKC,88.61,1.0,0.008077,0.008077,88.61,88.61,0.008077360637087638,0.008077360637087638,False,0.0
2021-07-20,52090,MKC,87.7,1.0,-0.01027,-0.01027,87.7,87.7,-0.010269721250423136,-0.010269721250423136,False,0.0
2021-07-21,52090,MKC,85.56,1.0,-0.024401,-0.024401,85.56,85.56,-0.02440136830102624,-0.02440136830102624,False,0.0
2021-07-22,52090,MKC,84.73,1.0,-0.009701,-0.009701,84.73,84.73,-0.009700794763908394,-0.009700794763908394,False,0.0
2021-07-23,52090,MKC,85.72,1.0,0.011684,0.011684,85.72,85.72,0.011684173256225616,0.011684173256225616,False,0.0
2021-07-26,52090,MKC,85.38,1.0,-0.003966,-0.003966,85.38,85.38,-0.003966402239850675,-0.003966402239850675,False,0.0
2021-07-27,52090,MKC,85.75,1.0,0.004334,0.004334,85.75,85.75,0.004333567580229625,0.004333567580229625,False,0.0
2021-07-28,52090,MKC,84.7,1.0,-0.012245,-0.012245,84.7,84.7,-0.012244897959183598,-0.012244897959183598,False,0.0
2021-07-29,52090,MKC,84.25,1.0,-0.005313,-0.005313,84.25,84.25,-0.005312868949232663,-0.005312868949232663,False,0.0
2021-07-30,52090,MKC,84.17,1.0,-0.00095,-0.00095,84.17,84.17,-0.0009495548961424571,-0.0009495548961424571,False,0.0
2021-08-02,52090,MKC,84.09,1.0,-0.00095,-0.00095,84.09,84.09,-0.0009504574076274475,-0.0009504574076274475,False,0.0
2021-08-03,52090,MKC,83.79,1.0,-0.003568,-0.003568,83.79,83.79,-0.0035676061362824862,-0.0035676061362824862,False,0.0
2021-08-04,52090,MKC,83.18,1.0,-0.00728,-0.00728,83.18,83.18,-0.007280105024465966,-0.007280105024465966,False,0.0
2021-08-05,52090,MKC,83.25,1.0,0.000842,0.000842,83.25,83.25,0.000841548449146412,0.000841548449146412,False,0.0
2021-08-06,52090,MKC,83.43,1.0,0.002162,0.002162,83.43,83.43,0.00216216216216214,0.00216216216216214,False,0.0
2021-08-09,52090,MKC,83.7,1.0,0.003236,0.003236,83.7,83.7,0.003236245954692407,0.003236245954692407,False,0.0
2021-08-10,52090,MKC,84.24,1.0,0.006452,0.006452,84.24,84.24,0.006451612903225712,0.006451612903225712,False,0.0
2021-08-11,52090,MKC,85.48,1.0,0.01472,0.01472,85.48,85.48,0.014719848053181606,0.014719848053181606,False,0.0
2021-08-12,52090,MKC,85.68,1.0,0.00234,0.00234,85.68,85.68,0.0023397285914834587,0.0023397285914834587,False,0.0
2021-08-13,52090,MKC,86.68,1.0,0.011671,0.011671,86.68,86.68,0.011671335200746924,0.011671335200746924,False,0.0
2021-08-16,52090,MKC,87.38,1.0,0.008076,0.008076,87.38,87.38,0.00807568066451303,0.00807568066451303,False,0.0
2021-08-17,52090,MKC,87.84,1.0,0.005264,0.005264,87.84,87.84,0.005264362554360247,0.005264362554360247,False,0.0
2021-08-18,52090,MKC,86.34,1.0,-0.017077,-0.017077,86.34,86.34,-0.017076502732240484,-0.017076502732240484,False,0.0
2021-08-19,52090,MKC,87.48,1.0,0.013204,0.013204,87.48,87.48,0.013203613620569765,0.013203613620569765,False,0.0
2021-08-20,52090,MKC,87.56,1.0,0.000914,0.000914,87.56,87.56,0.0009144947416552807,0.0009144947416552807,False,0.0
2021-08-23,52090,MKC,86.73,1.0,-0.009479,-0.009479,86.73,86.73,-0.009479214253083623,-0.009479214253083623,False,0.0
