table_schema,table_name,column_name,data_type
form_metadata_20230206,comp_na_annual_all_funda_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_annual_all_fundq_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_annual_all_idxcst_his_extra2_companyinformation,co_CIK,character varying
form_metadata_20230206,comp_na_annual_all_marginal_tax_extra1_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_annual_all_sec_shortint_extra1_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_annual_all_secm_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_annual_all_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_all_aco_indsta_extra8_identifyinginformationcont,CIK,character varying
form_metadata_20230206,comp_na_daily_all_aco_indstq_extra8_identifyinginformationcont,CIK,character varying
form_metadata_20230206,comp_na_daily_all_aco_pnfnda_extra8_identifyinginformationcont,CIK,character varying
form_metadata_20230206,comp_na_daily_all_aco_pnfndq_extra8_identifyinginformationcont,CIK,character varying
form_metadata_20230206,comp_na_daily_all_adsprate_extra8_identifyinginformationcont,CIK,character varying
form_metadata_20230206,comp_na_daily_all_funda_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_all_funda_identifyinginformationcodes,CIK,character varying
form_metadata_20230206,comp_na_daily_all_fundq_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_all_idxcst_his_extra2_companyinformation,co_CIK,character varying
form_metadata_20230206,comp_na_daily_all_sec_shortint_extra1_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_all_secd_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_all_secm_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_all_wrds_seg_customer_extra1_identifyinginformati,CIK,character varying
form_metadata_20230206,comp_na_daily_all_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_current_aco_indsta_extra8_identifyinginformationc,CIK,character varying
form_metadata_20230206,comp_na_daily_current_aco_indstq_extra8_identifyinginformationc,CIK,character varying
form_metadata_20230206,comp_na_daily_current_aco_pnfnda_extra8_identifyinginformationc,CIK,character varying
form_metadata_20230206,comp_na_daily_current_aco_pnfndq_extra8_identifyinginformationc,CIK,character varying
form_metadata_20230206,comp_na_daily_current_adsprate_extra8_identifyinginformationcon,CIK,character varying
form_metadata_20230206,comp_na_daily_current_funda_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_current_funda_identifyinginformationcodes,CIK,character varying
form_metadata_20230206,comp_na_daily_current_fundq_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_current_idxcst_his_extra2_companyinformation,co_CIK,character varying
form_metadata_20230206,comp_na_daily_current_sec_shortint_extra1_identifyinginformatio,CIK,character varying
form_metadata_20230206,comp_na_daily_current_secd_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_current_secm_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_daily_current_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_aco_indsta_extra8_identifyinginformationcon,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_aco_indstq_extra8_identifyinginformationcon,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_aco_pnfnda_extra8_identifyinginformationcon,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_aco_pnfndq_extra8_identifyinginformationcon,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_adsprate_extra8_identifyinginformationcont,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_funda_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_funda_identifyinginformationcodes,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_fundq_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_idxcst_his_extra2_companyinformation,co_CIK,character varying
form_metadata_20230206,comp_na_monthly_all_sec_shortint_extra1_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_secd_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_secm_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_wrds_seg_customer_extra1_identifyinginforma,CIK,character varying
form_metadata_20230206,comp_na_monthly_all_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_aco_indsta_extra8_identifyinginformatio,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_aco_indstq_extra8_identifyinginformatio,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_aco_pnfnda_extra8_identifyinginformatio,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_aco_pnfndq_extra8_identifyinginformatio,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_adsprate_extra8_identifyinginformationc,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_funda_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_funda_identifyinginformationcodes,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_fundq_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_idxcst_his_extra2_companyinformation,co_CIK,character varying
form_metadata_20230206,comp_na_monthly_current_sec_shortint_extra1_identifyinginformat,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_secd_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_secm_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_na_monthly_current_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_ratings_eident_variables,cik,character varying
form_metadata_20230206,comp_ratings_erating_variables,cik,character varying
form_metadata_20230206,comp_ratings_imrating_companyinformation,cik,character varying
form_metadata_20230206,comp_ratings_irating_companyinformation,cik,character varying
form_metadata_20230206,comp_segments_hist_daily_wrds_seg_customer_extra1_identifyingin,CIK,character varying
form_metadata_20230206,comp_segments_hist_daily_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_segments_hist_wrds_seg_customer_extra1_identifyinginformat,CIK,character varying
form_metadata_20230206,comp_segments_hist_wrds_segmerged_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_cs_names_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_csa_pit_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_csa_restated_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_csa_unrestated_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_csq_pit_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_csq_restated_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,comp_snapshot_wrds_csq_unrestated_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,compsamp_snapshot_wrds_cs_names_identifyinginformation,CIK,character varying
form_metadata_20230206,compsamp_snapshot_wrds_csa_pit_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,compsamp_snapshot_wrds_csa_restated_extra9_identifyinginformati,CIK,character varying
form_metadata_20230206,compsamp_snapshot_wrds_csa_unrestated_extra9_identifyinginforma,CIK,character varying
form_metadata_20230206,compsamp_snapshot_wrds_csq_pit_extra9_identifyinginformation,CIK,character varying
form_metadata_20230206,compsamp_snapshot_wrds_csq_unrestated_extra9_identifyinginforma,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmbanka_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmbankq_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmfunda_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmfundq_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmlinktable_extra6_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmlinktable_extra8_companyheaderinformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmsecd_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmsecm_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_a_ccm_ccmseg_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmbanka_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmbankq_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmfunda_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmfundq_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmlinktable_extra6_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmlinktable_extra8_companyheaderinformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmsecd_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmsecm_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_m_ccm_ccmseg_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmbanka_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmbankq_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmfunda_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmfundq_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmlinktable_extra6_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmlinktable_extra8_companyheaderinformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmsecd_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmsecm_identifyinginformation,CIK,character varying
form_metadata_20230206,crsp_q_ccm_ccmseg_identifyinginformation,CIK,character varying
form_metadata_20230206,crspsamp_all_ccmlinktable_trial_extra6_identifyinginformation,CIK,character varying
form_metadata_20230206,fjc_linking_wrds_bankruptcy_link_variables,cik,character varying
form_metadata_20230206,fjc_linking_wrds_civil_link_variables,plt_cik,character varying
form_metadata_20230206,fjc_linking_wrds_civil_link_variables,def_cik,character varying
form_metadata_20230206,fjc_linking_wrds_criminal_link_variables,cik,character varying
form_metadata_20230206,gmi_all_companies2001_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2002_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2003_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2004_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2005_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2006_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2007_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2008_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2009_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2010_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2011_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2012_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2013_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2014_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2015_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2016_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2017_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies2018_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_companies_generalinformation,CIK,character varying
form_metadata_20230206,gmi_all_directorships2001_variables,CIK,character varying
form_metadata_20230206,gmi_all_directorships2002_variables,CIK,character varying
form_metadata_20230206,gmi_all_directorships_variables,CIK,character varying
form_metadata_20230206,gsi_all_merger_extra1_mergerpartiesinformation,cik_prty,character varying
form_metadata_20230206,gsi_all_merger_extra4_significanteventsinformation,cik_event,character varying
form_metadata_20230206,gsi_all_merger_mergerinformation,cik,character varying
form_metadata_20230206,gsi_all_prosp_prospecutusinformation,CIK_ISSUER,character varying
form_metadata_20230206,gsi_all_regist_prospecutusinformation,CIK_ISSUER,character varying
form_metadata_20230206,gsidemo_all_demo_ipo_prosp_prospecutusinformation,CIK_ISSUER,character varying
form_metadata_20230206,gsidemo_all_demo_ipo_regist_prospecutusinformation,CIK_ISSUER,character varying
form_metadata_20230206,hbase_hcp_practitioner_parents_variables,parent_entity_cik,character varying
form_metadata_20230206,hbase_hs_premium_health_system_children_variables,child_entity_cik,character varying
form_metadata_20230206,hbase_hs_premium_practitioner_parents_variables,parent_entity_cik,character varying
form_metadata_20230206,hbase_hs_standard_practitioner_parents_variables,parent_entity_cik,character varying
form_metadata_20230206,iss_incentive_lab_beneown_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_bhown_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_companyfy_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_comppeer_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_comppeer_variables,PEERCIK,double precision
form_metadata_20230206,iss_incentive_lab_consultant_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_dircomp_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_companyfy_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_comppeer_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_comppeer_variables,PEERCIK,double precision
form_metadata_20230206,iss_incentive_lab_europe_euro_consultant_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_gpbaabs_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_gpbagrant_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_gpbarel_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_gpbarelpeer_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_gpbarelpeer_variables,PEERCIK,double precision
form_metadata_20230206,iss_incentive_lab_europe_euro_holdingreq_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_participantfy_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_europe_euro_participantfy_variables,PARTICIPANTCIK,double precision
form_metadata_20230206,iss_incentive_lab_europe_euro_sumcomp_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_exervest_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_gpbaaccpeer_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_gpbaaccpeer_variables,PEERCIK,double precision
form_metadata_20230206,iss_incentive_lab_gpbagrant_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_gpbarelpeer_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_gpbarelpeer_variables,PEERCIK,double precision
form_metadata_20230206,iss_incentive_lab_holdingreq_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_oeoption_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_oestock_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_participantfy_variables,CIK,character varying
form_metadata_20230206,iss_incentive_lab_participantfy_variables,PARTICIPANTCIK,double precision
form_metadata_20230206,iss_incentive_lab_sumcomp_variables,CIK,character varying
form_metadata_20230206,risk_governance_gset_companyinformation,cik,character varying
form_metadata_20230206,risksamp_all_beneown_variables,CIK,character varying
form_metadata_20230206,risksamp_all_bhown_variables,CIK,character varying
form_metadata_20230206,risksamp_all_companyfy_variables,CIK,character varying
form_metadata_20230206,risksamp_all_comppeer_variables,CIK,character varying
form_metadata_20230206,risksamp_all_comppeer_variables,PEERCIK,double precision
form_metadata_20230206,risksamp_all_consultant_variables,CIK,character varying
form_metadata_20230206,risksamp_all_dircomp_variables,CIK,character varying
form_metadata_20230206,risksamp_all_exervest_variables,CIK,character varying
form_metadata_20230206,risksamp_all_gpbaaccpeer_variables,CIK,character varying
form_metadata_20230206,risksamp_all_gpbaaccpeer_variables,PEERCIK,double precision
form_metadata_20230206,risksamp_all_gpbagrant_variables,CIK,character varying
form_metadata_20230206,risksamp_all_gpbarelpeer_variables,CIK,character varying
form_metadata_20230206,risksamp_all_gpbarelpeer_variables,PEERCIK,double precision
form_metadata_20230206,risksamp_all_holdingreq_variables,CIK,character varying
form_metadata_20230206,risksamp_all_oeoption_variables,CIK,character varying
form_metadata_20230206,risksamp_all_oestock_variables,CIK,character varying
form_metadata_20230206,risksamp_all_participantfy_variables,CIK,character varying
form_metadata_20230206,risksamp_all_participantfy_variables,PARTICIPANTCIK,double precision
form_metadata_20230206,risksamp_all_sumcomp_variables,CIK,character varying
form_metadata_20230206,secsamp_all_derivatives_extra1_filinginformation,issuerCik,character varying
form_metadata_20230206,secsamp_all_derivatives_extra1_filinginformation,regcik,character varying
form_metadata_20230206,secsamp_all_document_info_documentinformation,regcik,character varying
form_metadata_20230206,secsamp_all_document_info_documentinformation,issuerCik,character varying
form_metadata_20230206,secsamp_all_footnotes_extra1_filingdata,issuerCik,character varying
form_metadata_20230206,secsamp_all_footnotes_extra1_filingdata,regcik,character varying
form_metadata_20230206,secsamp_all_forms_dataitems,CIK,character varying
form_metadata_20230206,secsamp_all_nonderivatives_extra1_filinginformation,issuerCik,character varying
form_metadata_20230206,secsamp_all_nonderivatives_extra1_filinginformation,regcik,character varying
form_metadata_20230206,secsamp_all_reporting_owners_extra1_filinginformation,issuerCIK,character varying
form_metadata_20230206,secsamp_all_reporting_owners_extra1_filinginformation,regcik,character varying
form_metadata_20230206,secsamp_all_reporting_owners_reportingowners,rptOwnerCik,character varying
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,CoName,character varying
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,CUSIP_FULL,character varying
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,CUSIP,character varying
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,CIKDATE1,date
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,CIKDATE2,date
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,TMATCH,double precision
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,ISSUER,character varying
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,ISSUE,character varying
form_metadata_20230206,secsamp_all_wciklink_cusip_dataitems,ISSUE_CHECK,character varying
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,gvkey,character varying
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,CONM,character varying
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,DATADATE1,date
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,DATADATE2,date
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,SOURCE,character varying
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,CoName,character varying
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,FNDATE,date
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,LNDATE,date
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N10K,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N10K_A,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N10K_NT,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N10Q,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N10Q_A,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N10Q_NT,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,N8K,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,NDEF,double precision
form_metadata_20230206,secsamp_all_wciklink_gvkey_dataitems,NTOT,double precision
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,CoName,character varying
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,FNDATE,date
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,LNDATE,date
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,HEADER,double precision
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,GVKEY,character varying
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,CUSIPH,character varying
form_metadata_20230206,secsamp_all_wciklink_names_companydescriptiveinformation,TICKERH,character varying
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N10K,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N10K_A,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N10K_NT,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N10Q,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N10Q_A,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N10Q_NT,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N13D,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N13F,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N13G,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,N8K,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,NDEF,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,NLET,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,NTOT,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,NTOT_A,double precision
form_metadata_20230206,secsamp_all_wciklink_names_filingsstatistics,NTOT_NT,double precision
form_metadata_20230206,secsamp_all_wrds_13f_holdings_idvar,cik,character varying
form_metadata_20230206,secsamp_all_wrds_13f_holdings_keyvar,cik,character varying
form_metadata_20230206,secsamp_all_wrds_13f_holdings_variables,cik,character varying
form_metadata_20230206,secsamp_all_wrds_13f_summary_variables,cik,character varying
form_metadata_20230206,secsamp_all_wrds_13f_summary_variables,omcik,double precision
form_metadata_20230206,secsamp_all_wrds_filings_filingdata,CIK,character varying
form_metadata_20230206,secsamp_all_wrds_filings_registrantdata,REGCIK,character varying
form_metadata_20230206,secsamp_all_wrds_nlpsa_companyfilingsinformation,CIK,character varying
form_metadata_20230206,tr_ownership_owninfo_ownerinformation,CIKCODE,character varying
form_metadata_20230206,wrdsapps_all_wrds_relationships_,cik,character varying
form_metadata_20230206,wrdsapps_all_wrds_relationships_null,cik,character varying
form_metadata_20230206,wrdsapps_all_wrds_relationships_variables,CIK,character varying
form_metadata_20230206,wrdsapps_wfunda_coregistrants_idvar,CIK,character varying
form_metadata_20230206,wrdsapps_wfunda_coregistrants_keyvar,adsh cik,character varying
form_metadata_20230206,wrdsapps_wfunda_coregistrants_variables,CIK_coRegistrant,character varying
form_metadata_20230206,wrdsapps_wfunda_coregistrants_variables,cik,character varying
form_metadata_20230206,wrdsapps_wfunda_extra8_identifyinginformationcont,aciks,character varying
form_metadata_20230206,wrdsapps_wfunda_extra8_identifyinginformationcont,nciks,double precision
form_metadata_20230206,wrdsapps_wfunda_identifyinginformation,cik,character varying
form_metadata_20230206,wrdsapps_wfunda_idvar,CIK,character varying
form_metadata_20230206,wrdsapps_wfunda_keyvar,adsh cik,character varying
form_metadata_20230206,wrdsapps_xbrl_fs_sub_idvar,cik,character varying
form_metadata_20230206,wrdsapps_xbrl_fs_sub_keyvar,adsh cik,character varying
form_metadata_20230206,wrdsapps_xbrl_fs_sub_variables,aciks,character varying
form_metadata_20230206,wrdsapps_xbrl_fs_sub_variables,cik,character varying
form_metadata_20230206,wrdsapps_xbrl_fs_sub_variables,nciks,double precision
form_metadata_20230206,wrdssec_all_derivatives_extra1_filinginformation,issuerCik,character varying
form_metadata_20230206,wrdssec_all_derivatives_extra1_filinginformation,regcik,character varying
form_metadata_20230206,wrdssec_all_document_info_documentinformation,regcik,character varying
form_metadata_20230206,wrdssec_all_document_info_documentinformation,issuerCik,character varying
form_metadata_20230206,wrdssec_all_footnotes_extra1_filingdata,issuerCik,character varying
form_metadata_20230206,wrdssec_all_footnotes_extra1_filingdata,regcik,character varying
form_metadata_20230206,wrdssec_all_forms_dataitems,CIK,character varying
form_metadata_20230206,wrdssec_all_nonderivatives_extra1_filinginformation,issuerCik,character varying
form_metadata_20230206,wrdssec_all_nonderivatives_extra1_filinginformation,regcik,character varying
form_metadata_20230206,wrdssec_all_reporting_owners_extra1_filinginformation,issuerCIK,character varying
form_metadata_20230206,wrdssec_all_reporting_owners_extra1_filinginformation,regcik,character varying
form_metadata_20230206,wrdssec_all_reporting_owners_reportingowners,rptOwnerCik,character varying
form_metadata_20230206,wrdssec_all_wrds_13f_holdings_variables,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_13f_summary_id_table_idtable,wciklink_names,character varying
form_metadata_20230206,wrdssec_all_wrds_13f_summary_idvar,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_13f_summary_keyvar,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_13f_summary_variables,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_13f_summary_variables,omcik,double precision
form_metadata_20230206,wrdssec_all_wrds_filings_filingdata,CIK,character varying
form_metadata_20230206,wrdssec_all_wrds_filings_registrantdata,REGCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1a_keyvar,accession cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1a_variables,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1a_variables,coIssuerCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1a_variables,empInfoCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1k_keyvar,accession cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1k_variables,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1k_variables,coIssuerCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1k_variables,issuerCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1z_keyvar,accession cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1z_variables,cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1z_variables,coIssuerCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_form1z_variables,signatureCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formc_keyvar,accession FilerCIK,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formc_variables,filerCik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formc_variables,commissionCik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formd_keyvar,accession primarycik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formd_variables,primarycik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formd_variables,issuer_cik,character varying
form_metadata_20230206,wrdssec_all_wrds_vc_formd_variables,regcik,character varying
form_metadata_20230206,wrdssec_bow_bow_cossim_variables,cik,character varying
form_metadata_20230206,wrdssec_bow_bow_filingsummary_variables,cik,character varying
form_metadata_20230206,wrdssec_bow_bow_worddistall_variables,cik,character varying
form_metadata_20230206,wrdssec_bow_bow_worddistribution_wrdssecforms,cik,character varying
form_metadata_20230206,wrdssec_bow_sp500_topic_words_,cik,character varying
form_metadata_20230206,wrdssec_bow_sp500_topic_words_variables,cik,character varying
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,CoName,character varying
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,CUSIP_FULL,character varying
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,CUSIP,character varying
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,CIKDATE1,date
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,CIKDATE2,date
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,TMATCH,double precision
